MALICIOUS,URL_LENGTH,NUMBER_SPECIAL_CHARACTERS,CHARSET,SERVER,WHOIS_COUNTRY,WHOIS_STATEPRO,WHOIS_AGE_DAYS,WHOIS_UPDATED_DAYS,TCP_CONVERSATION_EXCHANGE,DIST_REMOTE_TCP_PORT,REMOTE_IPS,APP_BYTES,SOURCE_APP_PACKETS,REMOTE_APP_PACKETS,SOURCE_APP_BYTES,REMOTE_APP_BYTES,APP_PACKETS,DNS_QUERY_TIMES
0,65,14,UTF-8,nginx,US,IL,10397,1394,32,11,12,2232,32,14,954,2232,32,0.0
0,65,10,ISO-8859-1,None,US,CA,8098,913,43,35,3,5029,49,54,44203,5469,49,6.0
0,65,12,utf-8,cloudflare-nginx,US,CO,8280,977,9,0,3,1194,13,12,1736,1498,13,4.0
0,65,11,ISO-8859-1,Apache/2.2.15 (Red Hat),None,None,6776,900,18,8,7,1634,22,23,14294,1922,22,4.0
0,65,14,utf-8,Apache,US,WA,4694,1074,326,317,3,26631,330,442,947971,26931,330,4.0
0,65,12,ISO-8859-1,Apache,US,DE,7698,1187,29,7,6,3999,37,37,17322,4619,37,8.0
0,65,11,iso-8859-1,Apache,US,UT,8781,952,0,0,0,0,0,0,0,0,0,0.0
0,65,11,UTF-8,nginx/1.10.3,US,NY,4871,882,0,0,0,0,0,0,0,0,0,0.0
1,66,14,UTF-8,Apache,US,MA,1724,963,15,1,7,1863,19,18,7303,2175,19,4.0
0,66,10,UTF-8,ATS,US,CA,8899,1374,0,0,0,0,0,0,0,0,0,0.0
0,66,12,UTF-8,Server,US,NV,9271,1857,0,0,0,0,0,0,0,0,0,0.0
0,66,10,utf-8,cloudflare-nginx,None,None,6793,1094,6,2,4,540,6,7,438,540,6,0.0
0,66,12,iso-8859-1,Apache/2.4.25 (Amazon) OpenSSL/1.0.1k-fips,None,None,6484,1496,11,1,7,1012,15,15,1806,1316,15,4.0
0,66,15,UTF-8,cloudflare-nginx,CA,ON,5057,1085,0,0,0,0,0,0,0,0,0,0.0
0,66,11,iso-8859-1,Apache,US,DC,8337,1105,0,0,0,0,0,0,0,0,0,0.0
0,66,15,ISO-8859-1,Apache,None,None,6684,1719,0,0,0,0,0,0,0,0,0,0.0
1,67,14,utf-8,nginx/1.4.6 (Ubuntu),US,AZ,7842,757,12,1,5,1366,18,17,2000,1850,18,6.0
0,67,14,utf-8,ATS,US,CA,8899,1374,0,0,0,0,0,0,0,0,0,0.0
0,67,12,UTF-8,Apache/2.4.6 (CentOS) mod_fcgid/2.3.9 PHP/5.6.30,None,None,3384,1125,0,0,0,0,0,0,0,0,0,0.0
0,67,9,ISO-8859-1,Apache/2.2.29 (Unix) mod_ssl/2.2.29 OpenSSL/1.0.1e-fips mod_bwlimited/1.4,US,Arizona,5370,945,0,0,0,0,0,0,0,0,0,0.0
0,67,10,UTF-8,LiteSpeed,US,FL,5787,1836,0,0,0,0,0,0,0,0,0,0.0
0,67,9,us-ascii,Microsoft-HTTPAPI/2.0,US,PA,5869,1647,27,9,5,3471,33,32,23243,3967,33,6.0
0,67,9,iso-8859-1,Apache,None,None,7260,1111,7,5,4,606,7,7,473,606,7,0.0
0,67,10,UTF-8,nginx/1.12.0,US,Kansas,6906,850,12,3,7,960,12,11,706,960,12,0.0
0,67,13,iso-8859-1,Apache,US,California,4325,1348,8,6,6,696,8,9,574,696,8,0.0
0,67,12,ISO-8859-1,Apache,US,FL,6815,822,9,1,3,1283,13,14,1697,1631,13,4.0
0,67,12,ISO-8859-1,Apache,US,NY,5996,1730,16,6,6,2135,20,22,3485,2443,20,4.0
0,67,14,UTF-8,mw2177.codfw.wmnet,US,CA,6712,1266,59,43,15,7723,67,60,37516,8331,67,8.0
0,67,11,utf-8,Apache,US,CO,5429,879,16,9,5,2381,20,24,5596,2675,20,4.0
0,67,13,UTF-8,Jetty(9.0.z-SNAPSHOT),US,NY,7119,926,26,9,6,2154,28,34,29677,2310,28,2.0
0,67,13,utf-8,Apache-Coyote/1.1,US,OH,8516,787,15,0,5,1766,21,18,2293,2196,21,6.0
0,68,13,UTF-8,nginx/1.8.1,CA,Ontario,4151,760,0,0,0,0,0,0,0,0,0,0.0
0,68,13,ISO-8859-1,Apache,US,NY,9264,952,0,0,0,0,0,0,0,0,0,0.0
0,68,12,ISO-8859-1,Oracle-iPlanet-Web-Server/7.0,None,None,6804,764,0,0,0,0,0,0,0,0,0,0.0
0,68,11,utf-8,lighttpd/1.4.28,SE,None,3536,878,20,7,9,1620,22,23,9227,1804,22,2.0
0,68,12,utf-8,cloudflare-nginx,US,MA,6541,1382,11,3,7,858,11,11,678,858,11,0.0
0,68,12,utf-8,ATS,US,CA,8899,1374,5,4,2,474,5,7,442,474,5,0.0
0,68,14,UTF-8,Apache,US,NY,6693,1095,23,9,8,2317,27,28,3635,2633,27,4.0
0,68,13,utf-8,nginx,US,Arizona,4565,1505,20,1,4,1900,24,25,15998,2204,24,4.0
0,68,15,UTF-8,Server,US,NV,9271,1857,47,37,6,5242,53,55,49446,5670,53,6.0
0,68,12,UTF-8,mw2197.codfw.wmnet,US,CA,6712,1266,40,34,3,6020,48,45,37704,6628,48,8.0
0,68,14,UTF-8,nginx,US,Nevada,6043,1270,52,44,3,4703,56,57,69613,5033,56,4.0
0,68,11,UTF-8,nginx,US,Arizona,4873,572,48,0,3,4896,52,58,73318,5200,52,4.0
0,68,11,iso-8859-1,nginx/1.12.0,GB,HANTS,4544,788,0,0,0,0,0,0,0,0,0,0.0
0,68,12,UTF-8,Server,US,NV,9271,1857,0,0,0,0,0,0,0,0,0,0.0
1,69,13,UTF-8,Apache,US,PA,926,926,10,0,4,903,14,12,1489,1205,14,4.0
0,69,14,UTF-8,GSE,US,CA,6878,1066,0,0,0,0,0,0,0,0,0,0.0
0,69,13,UTF-8,nginx/1.12.0,CA,ONTARIO,2940,1113,0,0,0,0,0,0,0,0,0,0.0
0,69,13,iso-8859-1,Apache/2.2.31 (FreeBSD) PHP/5.4.15 mod_ssl/2.2.31 OpenSSL/1.0.2d DAV/2,None,None,6799,943,19,6,10,1483,23,21,2073,1775,23,4.0
0,69,12,ISO-8859-1,nginx,US,Ohio,7675,1151,0,0,0,0,0,0,0,0,0,0.0
0,69,11,UTF-8,ATS,US,CA,8899,1374,0,0,0,0,0,0,0,0,0,0.0
0,69,11,UTF-8,nginx/1.8.1,UK,None,9582,1205,0,0,0,0,0,0,0,0,0,0.0
0,69,13,ISO-8859-1,nginx/1.4.6 (Ubuntu),PA,PANAMA,4134,1082,8,2,2,805,10,10,1196,953,10,2.0
0,69,12,UTF-8,Server,US,NV,9271,1857,0,0,0,0,0,0,0,0,0,0.0
0,69,12,ISO-8859-1,Apache,US,UT,8781,952,4,3,2,432,4,4,244,432,4,0.0
0,69,11,UTF-8,Apache-Coyote/1.1,US,California,6874,2311,3,3,1,366,3,4,244,366,3,0.0
0,69,12,ISO-8859-1,None,US,CA,8098,913,48,36,10,5347,54,50,43924,5787,54,6.0
0,69,12,iso-8859-1,Apache,Cyprus,None,4403,828,23,1,10,1783,27,26,18427,2095,27,4.0
0,69,13,utf-8,ATS,US,CA,8899,1374,14,8,3,2186,18,20,6913,2486,18,4.0
0,69,12,UTF-8,Server,US,NV,9271,1857,29,21,7,3997,35,30,16884,4425,35,6.0
0,69,11,utf-8,nginx,US,Illinois,4790,2132,19,0,4,1878,25,23,18769,2358,25,6.0
0,69,11,utf-8,Apache,None,None,4893,727,23,15,10,2708,27,30,6195,3036,27,4.0
0,69,14,UTF-8,Jetty(9.0.z-SNAPSHOT),US,NY,7119,926,31,2,8,2131,35,33,30035,2437,35,4.0
0,69,14,UTF-8,GSE,US,CA,6878,1066,0,0,0,0,0,0,0,0,0,0.0
0,70,15,utf-8,Apache,US,MO,8411,949,0,0,0,0,0,0,0,0,0,0.0
0,70,13,ISO-8859-1,Microsoft-IIS/8.5,CA,ON,7545,1557,0,0,0,0,0,0,0,0,0,0.0
0,70,14,iso-8859-1,Apache/2.2.26 (Unix) mod_ssl/2.2.26 OpenSSL/1.0.1e-fips DAV/2 mod_bwlimited/1.4,AU,Queensland,5607,668,0,0,0,0,0,0,0,0,0,0.0
0,70,13,UTF-8,cloudflare-nginx,US,California,7394,1508,0,0,0,0,0,0,0,0,0,0.0
0,70,14,ISO-8859-1,Apache/2.2.15 (CentOS) DAV/2 mod_ssl/2.2.15 OpenSSL/1.0.1e-fips PHP/5.3.3,US,IL,10397,1394,0,0,0,0,0,0,0,0,0,0.0
0,70,12,ISO-8859-1,Apache/2.2.24 (Unix) DAV/2 PHP/5.3.26 mod_ssl/2.2.24 OpenSSL/0.9.8y,None,None,7756,1210,9,0,4,916,13,15,2074,1216,13,4.0
0,70,12,UTF-8,mw2178.codfw.wmnet,US,CA,6712,1266,0,0,0,0,0,0,0,0,0,0.0
0,70,15,UTF-8,294,None,None,4959,1954,44,34,6,6221,54,45,36834,6963,54,10.0
0,70,15,UTF-8,nginx,US,CA,7028,546,6,4,4,552,6,9,562,552,6,0.0
0,70,13,ISO-8859-1,Microsoft-IIS/6.0,CA,Quebec,5593,1532,10,6,7,792,10,10,636,792,10,0.0
0,70,13,ISO-8859-1,Apache,CH,Zug,7861,954,5,5,3,498,5,8,504,498,5,0.0
0,70,13,UTF-8,nginx,PA,PANAMA,4219,1260,16,13,2,1688,16,12,742,1688,16,0.0
0,70,10,ISO-8859-1,Microsoft-IIS/7.5,US,New York,6050,1851,49,7,3,3802,49,50,57628,3802,49,0.0
0,70,13,us-ascii,Microsoft-HTTPAPI/2.0,US,VT,8598,1354,8,0,3,1100,12,12,1570,1380,12,4.0
0,70,14,utf-8,Microsoft-IIS/7.5,US,VA,8933,961,48,11,11,3684,54,53,47558,4164,54,6.0
0,70,12,ISO-8859-1,nginx/1.2.1,US,NV,7252,788,19,12,7,2506,23,27,7448,2810,23,4.0
0,70,14,UTF-8,nginx,US,California,8688,1018,0,0,0,0,0,0,0,0,0,0.0
0,70,13,ISO-8859-1,Microsoft-IIS/7.5,US,WA,6834,1005,0,0,0,0,0,0,0,0,0,0.0
0,70,13,UTF-8,nginx,US,CA,8727,788,0,0,0,0,0,0,0,0,0,0.0
0,71,6,us-ascii,Microsoft-HTTPAPI/2.0,US,Oregon,5965,2152,0,0,0,0,0,0,0,0,0,0.0
0,71,16,ISO-8859-1,cloudflare-nginx,US,Washington,7389,898,0,0,0,0,0,0,0,0,0,0.0
0,71,14,UTF-8,GSE,CA,ON,3411,1423,0,0,0,0,0,0,0,0,0,0.0
0,71,13,UTF-8,Server,US,NV,9271,1857,0,0,0,0,0,0,0,0,0,0.0
0,71,13,UTF-8,GSE,US,CA,6878,1066,73,3,5,7802,79,82,105565,8302,79,6.0
0,71,12,ISO-8859-1,None,CA,ON,7459,895,49,0,7,3878,53,51,55460,4174,53,4.0
0,71,12,UTF-8,Apache,US,CA,8534,861,30,20,10,3317,36,35,8700,3747,36,6.0
0,71,11,utf-8,nginx/1.7.4,PA,PANAMA,7124,787,28,4,5,2794,32,32,30923,3110,32,4.0
0,71,12,utf-8,DMS/1.0.42,FR,None,5190,1067,25,3,5,3428,29,23,28007,3736,29,4.0
0,71,11,utf-8,ATS,US,CA,8899,1374,26,21,4,4488,35,35,14140,5084,35,8.0
0,71,12,UTF-8,Server,US,NV,9271,1857,65,48,7,6391,71,77,83389,6819,71,6.0
0,71,11,us-ascii,Microsoft-IIS/7.5,us,CA,4578,1156,0,0,0,0,0,0,0,0,0,0.0
0,71,15,us-ascii,Microsoft-HTTPAPI/2.0,TR,None,4758,2205,0,0,0,0,0,0,0,0,0,0.0
0,72,14,us-ascii,cloudflare-nginx,CA,ON,6397,1392,0,0,0,0,0,0,0,0,0,0.0
0,72,14,utf-8,nginx,[u'GB'; u'UK'],UK,6280,814,0,0,0,0,0,0,0,0,0,0.0
0,72,16,utf-8,Apache/2.2.22 (Debian) mod_python/3.3.1 Python/2.7.3 mod_ssl/2.2.22 OpenSSL/1.0.1t,US,NY,8835,819,0,0,0,0,0,0,0,0,0,0.0
0,72,12,UTF-8,None,KR,None,8026,941,0,0,0,0,0,0,0,0,0,0.0
0,72,12,us-ascii,Microsoft-HTTPAPI/2.0,US,NY,7882,943,0,0,0,0,0,0,0,0,0,0.0
0,72,12,ISO-8859-1,Apache,US,UT,8781,952,0,0,0,0,0,0,0,0,0,0.0
0,72,15,UTF-8,Apache/2.4.16 (Ubuntu),US,CA,6095,981,47,13,6,6078,53,52,40968,6520,53,6.0
0,72,14,utf-8,Microsoft-IIS/7.5,US,VA,8933,961,12,5,4,960,12,8,498,960,12,0.0
0,72,12,UTF-8,Server,US,NV,9271,1857,27,21,8,3862,33,33,11108,4290,33,6.0
0,72,9,ISO-8859-1,Apache/2.2.26 (Unix) mod_ssl/2.2.26 OpenSSL/0.9.8e-fips-rhel5 mod_bwlimited/1.4 PHP/5.4.26,BE,ANTWERP,6804,2697,39,2,13,3042,45,26,5914,3520,45,6.0
0,72,12,iso-8859-1,Apache,Cyprus,None,4437,828,28,2,5,2490,32,29,18969,2802,32,4.0
0,72,13,utf-8,Apache,None,None,3798,1211,9,0,3,1165,15,16,1673,1673,15,6.0
0,72,12,us-ascii,www.lexisnexis.com  9999,CH,CH,3587,910,80,0,2,6525,84,102,126205,6843,84,4.0
0,72,14,UTF-8,nginx,PA,PANAMA,4219,1260,0,0,0,0,0,0,0,0,0,0.0
0,72,11,iso-8859-1,Apache-Coyote/1.1,US,Tennessee,4256,773,0,0,0,0,0,0,0,0,0,0.0
0,72,11,ISO-8859-1,nginx,US,NJ,7605,948,0,0,0,0,0,0,0,0,0,0.0
0,73,14,UTF-8,cloudflare-nginx,US,LA,5702,1597,0,0,0,0,0,0,0,0,0,0.0
0,73,17,ISO-8859-1,Apache/2.4.7 (Ubuntu),US,PA,4040,1087,0,0,0,0,0,0,0,0,0,0.0
0,73,13,iso-8859-1,Apache/2.2.15 (CentOS),US,UT,8781,952,0,0,0,0,0,0,0,0,0,0.0
0,73,14,utf-8,None,US,NY,4080,606,0,0,0,0,0,0,0,0,0,0.0
0,73,15,iso-8859-1,nginx,US,Arizona,4185,1183,0,0,0,0,0,0,0,0,0,0.0
0,73,13,iso-8859-1,Apache/2.2.15 (CentOS),US,UT,8781,952,0,0,0,0,0,0,0,0,0,0.0
0,73,13,iso-8859-1,Apache/2.2.15 (CentOS),US,UT,8781,952,27,12,5,3149,33,34,37964,3647,33,6.0
0,73,15,iso-8859-1,Apache/2.0.52 (Red Hat),US,CA,8483,3530,0,0,0,0,0,0,0,0,0,0.0
0,73,15,utf-8,Apache,CA,ON,5740,951,208,0,1,14530,210,278,466055,14688,210,2.0
0,73,11,UTF-8,Apache/2.4.18 (Ubuntu),US,Illinois,7052,765,22,11,12,1524,22,19,1268,1524,22,0.0
0,73,11,UTF-8,GSE,US,CA,6878,1066,3,3,1,366,3,5,306,366,3,0.0
0,73,17,UTF-8,cloudflare-nginx,JP,TOKYO-TO,4403,544,11,6,8,810,11,14,913,810,11,0.0
0,73,15,ISO-8859-1,squid/3.3.8,US,CA,9245,729,23,4,3,2425,29,36,33598,2881,29,6.0
0,73,12,UTF-8,Apache-Coyote/1.1,None,None,4290,2222,17,12,3,2396,23,25,26621,2856,23,6.0
0,73,13,ISO-8859-1,nginx/0.8.38,US,MA,7002,887,51,6,5,3932,55,48,87340,4252,55,4.0
0,73,12,UTF-8,Server,US,NV,9271,1857,49,43,4,5365,55,60,78671,5793,55,6.0
0,73,17,UTF-8,mw2242.codfw.wmnet,US,CA,6712,1266,0,0,0,0,0,0,0,0,0,0.0
1,74,11,ISO-8859-1,cloudflare-nginx,ru,Krasnoyarsk,3204,763,11,0,3,1260,19,17,2399,1850,19,8.0
0,74,12,us-ascii,Microsoft-IIS/7.5,US,Pennsylvania,5185,828,0,0,0,0,0,0,0,0,0,0.0
0,74,15,UTF-8,Apache-Coyote/1.1,None,None,5370,1159,8,0,1,432,8,2,124,432,8,0.0
0,74,13,UTF-8,Server,US,NV,9271,1857,3,3,1,366,3,5,306,366,3,0.0
0,74,12,us-ascii,Microsoft-HTTPAPI/2.0,CA,Saskatchewan,7024,1072,5,4,2,486,5,6,480,486,5,0.0
0,74,16,UTF-8,nginx,US,NJ,8117,1910,8,1,3,1088,14,13,2036,1524,14,6.0
0,74,13,utf-8,None,US,TX,8521,1018,21,1,5,2873,25,23,9017,3177,25,4.0
1,75,13,UTF-8,Apache,US,PA,1745,953,8,0,6,801,10,9,677,951,10,2.0
0,75,15,UTF-8,GSE,US,CA,6878,1066,0,0,0,0,0,0,0,0,0,0.0
0,75,16,ISO-8859-1,None,US,NJ,8986,1236,33,3,8,3647,41,39,32399,4247,41,8.0
0,75,14,UTF-8,mw2238.codfw.wmnet,US,CA,6712,1266,4,3,2,432,4,6,372,432,4,0.0
0,75,13,us-ascii,Microsoft-HTTPAPI/2.0,None,None,5408,822,23,14,7,2472,27,19,6776,2796,27,4.0
0,75,14,utf-8,GSE,US,CA,7928,2872,39,18,14,4631,49,42,12921,5353,49,10.0
0,75,12,UTF-8,Pizza/pepperoni,US,WA,8962,1311,0,0,0,0,0,0,0,0,0,0.0
0,75,15,ISO-8859-1,cloudflare-nginx,US,FL,6954,1170,0,0,0,0,0,0,0,0,0,0.0
0,76,13,ISO-8859-1,Microsoft-IIS/6.0,CA,Quebec,5593,1532,10,4,5,780,10,7,442,780,10,0.0
0,76,15,ISO-8859-1,None,US,CA,7577,790,47,0,5,4544,55,57,53238,5134,55,8.0
0,76,12,us-ascii,Microsoft-HTTPAPI/2.0,None,None,4493,1776,26,19,4,3635,32,30,23404,4125,32,6.0
0,76,12,UTF-8,Apache,US,Alabama,8117,881,0,0,0,0,0,0,0,0,0,0.0
0,76,14,UTF-8,XXXXXXXXXXXXXXXXXXXXXX,None,None,7050,1181,0,0,0,0,0,0,0,0,0,0.0
0,77,15,us-ascii,Microsoft-HTTPAPI/2.0,US,UT,7334,1810,5,5,3,498,5,8,508,498,5,0.0
0,77,13,ISO-8859-1,Apache,US,UT,8781,952,17,7,9,1206,17,15,991,1206,17,0.0
0,77,14,us-ascii,Microsoft-HTTPAPI/2.0,US,CO,1810,1034,6,3,4,564,6,7,442,564,6,0.0
0,77,14,ISO-8859-1,Sucuri/Cloudproxy,None,None,4716,667,32,7,9,2445,34,36,41408,2601,34,2.0
0,77,14,UTF-8,GSE,US,CA,6878,1066,27,0,4,2403,31,30,27476,2741,31,4.0
0,77,13,utf-8,nginx/1.8.0,US,va,9163,2100,33,1,5,3244,43,40,24630,4114,43,10.0
0,77,14,utf-8,ATS,US,CA,8899,1374,25,20,3,3591,31,31,13757,4041,31,6.0
0,78,10,utf-8,Apache,US,NY,9264,952,0,0,0,0,0,0,0,0,0,0.0
0,78,16,UTF-8,cloudflare-nginx,US,LA,5702,1597,11,1,3,1335,17,17,2109,1835,17,6.0
0,78,17,UTF-8,mw2165.codfw.wmnet,US,CA,6712,1266,0,0,0,0,0,0,0,0,0,0.0
0,78,11,UTF-8,cloudflare-nginx,US,WA,4706,847,17,9,9,1594,17,18,1152,1594,17,0.0
0,78,15,iso-8859-1,Apache,JP,Tottori,777,773,8,0,3,528,8,2,124,528,8,0.0
0,78,16,UTF-8,GSE,US,CA,6878,1066,13,6,9,1026,13,14,904,1026,13,0.0
0,78,13,UTF-8,None,US,NY,8636,1118,8,6,6,696,8,9,574,696,8,0.0
0,78,15,ISO-8859-1,Varnish,US,DC,4973,959,8,6,6,672,8,9,562,672,8,0.0
0,78,13,UTF-8,mw2224.codfw.wmnet,US,CA,6712,1266,39,35,2,5949,47,47,32891,6557,47,8.0
0,78,10,utf-8,Apache,US,NY,9264,952,36,3,10,2981,42,41,31493,3449,42,6.0
0,78,12,UTF-8,Pizza/pepperoni,US,WA,8962,1311,19,6,4,2781,24,24,18410,3085,24,4.0
0,78,13,ISO-8859-1,Microsoft-IIS/7.5,US,WA,6834,1005,62,0,3,4725,66,65,97272,5023,66,4.0
0,78,12,UTF-8,Server,US,NV,9271,1857,0,0,0,0,0,0,0,0,0,0.0
0,78,17,iso-8859-1,Apache,US,UT,8781,952,0,0,0,0,0,0,0,0,0,0.0
0,78,16,ISO-8859-1,MI,US,CA,8497,863,23,5,11,2106,27,31,6415,2410,27,4.0
0,79,13,ISO-8859-1,Microsoft-IIS/8.5,US,Arkansas,7282,1272,0,0,0,0,0,0,0,0,0,0.0
0,79,14,ISO-8859-1,None,CA,QC,8254,1376,0,0,0,0,0,0,0,0,0,0.0
0,79,14,utf-8,cloudflare-nginx,US,PA,4835,1026,0,0,0,0,0,0,0,0,0,0.0
0,79,9,UTF-8,None,US,NJ,9136,1105,0,0,0,0,0,0,0,0,0,0.0
0,79,15,UTF-8,Apache-Coyote/1.1,US,Washington,5370,1159,0,0,0,0,0,0,0,0,0,0.0
0,79,15,UTF-8,Apache,US,Arizona,3209,1017,6,3,4,564,6,8,504,564,6,0.0
0,79,16,ISO-8859-1,Roxen/5.4.98-r2,US,IL,7057,819,13,1,3,1763,19,19,2308,2233,19,6.0
0,79,15,UTF-8,Apache/2.2.31 (Unix) mod_ssl/2.2.31 OpenSSL/1.0.1e-fips mod_bwlimited/1.4,None,None,6334,546,15,0,4,1301,17,7,552,1455,17,2.0
0,80,16,UTF-8,None,US,California,8459,965,0,0,0,0,0,0,0,0,0,0.0
0,80,12,UTF-8,Apache,US,CA,5425,788,0,0,0,0,0,0,0,0,0,0.0
0,80,12,UTF-8,GSE,US,CA,6878,1066,41,0,5,3333,45,43,42229,3715,45,4.0
0,80,15,UTF-8,None,US,CA,7577,790,0,0,0,0,0,0,0,0,0,0.0
0,80,13,utf-8,cloudflare-nginx,US,CA,8899,1374,50,43,12,7282,60,57,24220,8042,60,10.0
0,80,17,ISO-8859-1,nginx/1.2.1,BY,--,5492,847,22,18,3,3156,22,15,4966,3156,22,0.0
0,80,14,us-ascii,Microsoft-HTTPAPI/2.0,None,None,5869,1647,5,4,2,498,5,7,438,498,5,0.0
0,80,13,ISO-8859-1,nginx/1.1.19,None,None,7498,974,16,1,4,1739,20,20,12620,2059,20,4.0
0,80,11,us-ascii,Microsoft-HTTPAPI/2.0,US,CA,5774,819,33,10,8,3764,41,23,7356,4412,41,8.0
0,80,16,UTF-8,Server,US,NV,9271,1857,0,0,0,0,0,0,0,0,0,0.0
0,80,13,UTF-8,GSE,US,CA,6878,1066,0,0,0,0,0,0,0,0,0,0.0
0,80,12,iso-8859-1,Apache,US,AZ,7545,758,0,0,0,0,0,0,0,0,0,0.0
1,81,17,utf-8,Microsoft-IIS/6.0,US,California,5826,1081,0,0,0,0,0,2,124,0,0,0.0
1,81,17,utf-8,Microsoft-IIS/6.0,US,California,5826,1081,0,0,0,0,0,2,124,0,0,0.0
0,81,14,UTF-8,GSE,US,CA,6878,1066,75,8,16,7388,79,76,65108,7734,79,4.0
0,81,18,iso-8859-1,Apache/2.2.15 (CentOS),US,OK,7268,1102,11,6,1,2088,15,15,7459,2388,15,4.0
0,81,16,us-ascii,Microsoft-HTTPAPI/2.0,US,UT,7334,1810,2,2,1,276,2,3,184,276,2,0.0
0,81,13,us-ascii,Microsoft-HTTPAPI/2.0,US,NY,5208,1251,16,1,2,2074,22,27,10646,2540,22,6.0
0,81,11,UTF-8,cloudflare-nginx,US,WA,2888,574,23,2,6,2362,31,23,5472,3008,31,8.0
0,81,16,UTF-8,cloudflare-nginx,US,FL,7120,898,15,0,3,1894,19,20,7062,2198,19,4.0
0,81,15,ISO-8859-1,Apache,US,Illinois,5761,2347,17,0,3,2281,21,22,29619,2581,21,4.0
0,81,12,ISO-8859-1,Apache,US,Florida,6858,825,47,3,8,3718,51,47,44519,4064,51,4.0
1,82,17,utf-8,Microsoft-IIS/6.0,US,California,5826,1081,0,0,0,0,0,2,124,0,0,0.0
1,82,17,utf-8,Microsoft-IIS/6.0,US,California,5826,1081,0,0,0,0,0,3,186,0,0,0.0
1,82,17,utf-8,Microsoft-IIS/6.0,US,California,5826,1081,0,0,0,0,0,2,124,0,0,0.0
1,82,17,utf-8,Microsoft-IIS/6.0,US,California,5826,1081,0,0,0,0,0,2,124,0,0,0.0
0,82,13,ISO-8859-1,nginx/1.10.1,PA,PANAMA,5567,791,8,3,6,696,8,9,574,696,8,0.0
0,82,17,us-ascii,Microsoft-HTTPAPI/2.0,US,WA,8998,1755,5,4,2,498,5,6,376,498,5,0.0
0,82,14,UTF-8,None,None,None,6799,852,5,3,2,498,5,7,438,498,5,0.0
0,82,17,ISO-8859-1,Apache/2.4.7 (Ubuntu),None,None,4950,961,20,6,5,2638,28,25,6137,3208,28,8.0
0,82,17,UTF-8,cloudflare-nginx,US,FL,8667,1101,3,0,1,488,5,6,482,632,5,2.0
0,82,13,us-ascii,Microsoft-HTTPAPI/2.0,US,Florida,4493,1776,31,26,6,3286,37,45,28351,3776,37,6.0
0,82,18,UTF-8,GSE,US,CA,6878,1066,45,2,5,3565,49,49,58127,3903,49,4.0
0,82,12,ISO-8859-1,Apache,US,Florida,6825,1207,0,0,0,0,0,0,0,0,0,0.0
0,82,14,UTF-8,cloudflare-nginx,None,None,8444,773,14,9,2,2200,20,18,6009,2682,20,6.0
1,83,17,utf-8,Microsoft-IIS/6.0,US,California,5826,1081,1,1,1,90,1,5,416,90,1,0.0
0,83,17,UTF-8,Server,US,NV,9271,1857,0,0,0,0,0,0,0,0,0,0.0
0,83,11,UTF-8,Apache,JP,Fukuoka,2084,1148,11,4,4,1278,17,16,1874,1750,17,6.0
0,83,16,UTF-8,nginx/1.9.13,US,WA,8588,1359,7,3,3,630,7,5,310,630,7,0.0
0,83,21,UTF-8,nginx/1.6.2,US,CO,3768,801,22,8,7,1628,26,25,14894,1944,26,4.0
0,83,14,utf-8,cloudflare-nginx,None,None,7169,2018,24,10,4,3705,32,32,11756,4319,32,8.0
0,83,15,UTF-8,GSE,US,CA,6878,1066,29,0,3,2523,33,34,44807,2881,33,4.0
0,83,19,ISO-8859-1,Apache/2.2.22 (Debian),AE,Dubai,3153,932,9,0,3,1165,15,16,1673,1673,15,6.0
0,83,13,ISO-8859-1,nginx,US,Minnesota,8420,1005,24,3,7,2676,28,20,3594,3000,28,4.0
0,83,17,UTF-8,Apache-Coyote/1.1,None,None,5370,1159,0,0,0,0,0,0,0,0,0,0.0
1,84,15,UTF-8,Apache/2.2.22 (Debian),US,Washington,5780,635,25,0,5,2262,29,27,33205,2588,29,4.0
0,84,17,UTF-8,Apache,US,UTAH,4922,904,0,0,0,0,0,0,0,0,0,0.0
0,84,12,ISO-8859-1,Apache/2.2.15 (CentOS),US,Arizona,5019,1214,0,0,0,0,0,0,0,0,0,0.0
0,84,15,utf-8,Apache,US,Texas,7494,1498,0,0,0,0,0,0,0,0,0,0.0
0,84,14,ISO-8859-1,None,US,CA,8098,913,67,17,5,13331,73,70,67914,13771,73,6.0
0,84,14,UTF-8,GSE,US,CA,6878,1066,11,11,7,834,11,13,894,834,11,0.0
1,85,13,UTF-8,Apache/2.2.22 (Debian),US,Washington,5556,807,37,0,8,3630,43,40,34113,4118,43,6.0
0,85,18,ISO-8859-1,None,US,NJ,8373,1236,0,0,0,0,0,0,0,0,0,0.0
0,85,12,UTF-8,cloudflare-nginx,US,WA,2888,574,7,7,3,618,7,9,562,618,7,0.0
0,85,15,UTF-8,GSE,US,CA,6878,1066,7,7,3,582,7,9,632,582,7,0.0
0,86,15,UTF-8,GSE,US,CA,6878,1066,0,0,0,0,0,0,0,0,0,0.0
0,86,17,UTF-8,Apache,US,MI,1107,977,0,0,0,0,0,0,0,0,0,0.0
0,86,16,utf-8,Apache/2.4.25,US,Arizona,4755,1085,30,8,9,2296,30,11,688,2296,30,0.0
0,86,17,utf-8,None,US,WA,6754,1018,10,9,8,804,10,13,826,804,10,0.0
